review_id,business_id,stars,sentiment_label,clean_text,processed_text,date
2733,ChIJtYR1zQqFdUgRpRbxtW7qi8Y,5,Positive,"jen did a full head balayage with money pieces on my hair, the experience was amazing start to finish! the transformation of my hair was incredible and jen was super lovely throughout, i will definitely be back for my next appointment and my hair is fresh and perfect for christmas.",jen full head balayage money piece hair experience amazing start finish transformation hair incredible jen super lovely throughout definitely back next appointment hair fresh perfect christmas,12/9/2025 13:33
2734,ChIJtYR1zQqFdUgRpRbxtW7qi8Y,5,Positive,"i had a great appointment with jen, who gave me a full-head caramel balayage - and i absolutely love it! she made me feel really comfortable and took the time to understand exactly what i wanted. would definitely recommend!",great appointment jen gave full head caramel balayage absolutely love made feel really comfortable took time understand exactly wanted would definitely recommend,12/19/2025 15:06
2735,ChIJtYR1zQqFdUgRpRbxtW7qi8Y,5,Positive,"lola did the most fantastic job on my hair. i love her communication and how quickly she understood what i wanted. it was a pleasure to get my hair done by her. she is incredibly skilled at color, hair cuts and blowouts. my hair has never looked better.",lola fantastic job hair love communication quickly understood wanted pleasure get hair done incredibly skilled color hair cut blowout hair never looked better,1/29/2026 19:37
2736,ChIJtYR1zQqFdUgRpRbxtW7qi8Y,5,Positive,"i went there today for the first time with my 4 year old daughter for a double appointment. i arrived with my sister and husband as i needed help with getting my daughter through her first hairdressing appointment. everyone was super welcoming, patient with my daughter and with me and the quality of the haircut was fantastic. i will definitely go back! my only constructive feedback is i wished they dropped moroccan oil as a brand in the store. thank you for your great service today!",went today first time year old daughter double appointment arrived sister husband needed help getting daughter first hairdressing appointment everyone super welcoming patient daughter quality haircut fantastic definitely go back constructive feedback wished dropped moroccan oil brand store thank great service today,1/10/2026 17:48
2737,ChIJtYR1zQqFdUgRpRbxtW7qi8Y,5,Positive,had an lovely experience the whole appointment .jen gave me a full head of balayage with cut and curl. i’m obsessed with my new hair and will definitely be returning.,lovely experience whole appointment jen gave full head balayage cut curl obsessed new hair definitely returning,12/23/2025 10:47
2738,ChIJFWDQ3AqFdUgRDHwQZlM4eTY,5,Positive,"i had such a wonderful experience having the microdermabrasion and oxygen facial with fran. she was incredibly attentive and knowledgeable, taking the time to explain everything and offer helpful advice for my skin. i felt completely relaxed throughout the treatment and it truly felt like my skin was given the best care and attention. i left feeling refreshed, confident and glowing. i would highly recommend her to anyone looking for a professional and relaxing skincare experience",wonderful experience microdermabrasion oxygen facial fran incredibly attentive knowledgeable taking time explain everything offer helpful advice skin felt completely relaxed throughout treatment truly felt like skin given best care attention left feeling refreshed confident glowing would highly recommend anyone looking professional relaxing skincare experience,1/27/2026 13:14
2739,ChIJFWDQ3AqFdUgRDHwQZlM4eTY,5,Positive,"had the most amazing facial with sarah today! my skin is feeling so hydrated & glowing all ready for my hen party at the weekend. always such a beautiful, calm & professional space, with the best therapists. highly recommend, you’ll always be well looked after here. thank you x",amazing facial sarah today skin feeling hydrated glowing ready hen party weekend always beautiful calm professional space best therapist highly recommend always well looked thank x,8/21/2025 15:30
2740,ChIJFWDQ3AqFdUgRDHwQZlM4eTY,5,Positive,i had a beautiful reflexology treatment which was just amazing. my wife had a lovely massage. we have booked again for january. the premises is warm clean and very welcoming. we would highly recommend. thank you team.,beautiful reflexology treatment amazing wife lovely massage booked january premise warm clean welcoming would highly recommend thank team,1/4/2026 9:29
2741,ChIJFWDQ3AqFdUgRDHwQZlM4eTY,5,Positive,have been visiting the treatment rooms regularly for the past year and everytime jessie is exceptional at her job. i always leave so fresh and happy. all the staff are lovely and welcoming and is a lovely clean and soothing environment,visiting treatment room regularly past year everytime jessie exceptional job always leave fresh happy staff lovely welcoming lovely clean soothing environment,12/6/2025 13:05
2742,ChIJFWDQ3AqFdUgRDHwQZlM4eTY,5,Positive,"erin is a wonderful therapist, sensitive and professional. she put me at ease immediately with her friendly disposition. the massage was excellent and i left feeling relaxed and free from tension. i shall return and would highly recommend erin and the treatment rooms for the quality of their service.",erin wonderful therapist sensitive professional put ease immediately friendly disposition massage excellent left feeling relaxed free tension shall return would highly recommend erin treatment room quality service,9/29/2025 16:24
2743,ChIJuXPdTwqFdUgRm7SK6Y_FRsU,5,Positive,"i've been having hydrabeauty facials with kirstie, every 5-6 weeks, for a couple of years now and it's become a bit of a non-negotiable part of my routine. i have absolutely no intention of quitting! the treatments and the consistency genuinely feel like they've made a real difference to my temperamental skin. i break out less often and with a lot less severity and vastly improved healing than before. kirstie is not only a pro at what she does, she really cares for her clients. she takes time, every time, to analyse my skin and tailor the treatment appropriately. i feel confident in her hands and just that little bit special that i'll be getting a more bespoke appointment that addresses what my skin really needs that day. kirstie's also just a lovely person - fun and bubbly - so i always know i'll leave in a good mood. it's been a bit of a journey at times, but kirstie has fully been on that journey with me as both an expert and a cheerleader. an absolute gem. couldn't recommend the treatment or kirstie enough.",hydrabeauty facial kirstie every week couple year become bit non negotiable part routine absolutely intention quitting treatment consistency genuinely feel like made real difference temperamental skin break less often lot less severity vastly improved healing kirstie pro really care client take time every time analyse skin tailor treatment appropriately feel confident hand little bit special getting bespoke appointment address skin really need day kirstie also lovely person fun bubbly always know leave good mood bit journey time kirstie fully journey expert cheerleader absolute gem recommend treatment kirstie enough,1/19/2026 12:14
2744,ChIJuXPdTwqFdUgRm7SK6Y_FRsU,5,Positive,"i love lanes health & beauty. i have been coming here since august 2024 after a friend recommended and i have been coming back ever since. kirstie is fantastic, she makes you feel so comfortable and is brilliant at what she does. i have regular waxes with her and have also had the most amazing facials by her too. highly recommend! :)",love lane health beauty coming since august friend recommended coming back ever since kirstie fantastic make feel comfortable brilliant regular wax also amazing facial highly recommend,1/20/2026 21:12
2745,ChIJuXPdTwqFdUgRm7SK6Y_FRsU,5,Positive,"i started having hydrabeauty facials with kirstie in february 2024 in the lead-up to my wedding in september, and the difference they have made to my skin has been incredible. my skin looked the best it ever has for my wedding, and i’ve continued having treatments ever since - including now, while expecting my first baby! kirstie is amazing at what she does. she always tailors each facial to exactly what my skin needs at the time, and has been especially thoughtful and knowledgeable about adapting treatments during pregnancy. every appointment feels like a full hour of relaxation where you genuinely feel looked after, treated, and special. my skin feels amazing - smoother, fresher and so much more even, with a healthy glow. i get so many compliments now, and it’s all down to kirstie’s expertise and care!! i honestly couldn’t recommend kirstie enough - she is fantastic, and i would recommend her to anyone and everyone. 💛",started hydrabeauty facial kirstie february lead wedding september difference made skin incredible skin looked best ever wedding continued treatment ever since including expecting first baby kirstie amazing always tailor facial exactly skin need time especially thoughtful knowledgeable adapting treatment pregnancy every appointment feel like full hour relaxation genuinely feel looked treated special skin feel amazing smoother fresher much even healthy glow get many compliment kirstie expertise care honestly recommend kirstie enough fantastic would recommend anyone everyone,1/8/2026 12:21
2746,ChIJuXPdTwqFdUgRm7SK6Y_FRsU,5,Positive,"i’ve been going to the lanes health and beauty monthly for about two years now. i first went for waxing, and it was honestly the best hollywood wax i’ve ever had. i then moved on to laser hair removal as i wanted more permanent results, and i’ve not looked back since! mya is the best beauty therapist i’ve ever had, she’s kind, caring, and extremely professional. i’ve never once felt judged by her, and she always makes me feel completely comfortable during treatments that could otherwise feel awkward. thank you so much, mya, i couldn’t recommend you enough!",going lane health beauty monthly two year first went waxing honestly best hollywood wax ever moved laser hair removal wanted permanent result looked back since mya best beauty therapist ever kind caring extremely professional never felt judged always make feel completely comfortable treatment could otherwise feel awkward thank much mya recommend enough,1/30/2026 18:24
2747,ChIJuXPdTwqFdUgRm7SK6Y_FRsU,5,Positive,"i've been having hydrofacials with kirstie at the lanes health & beauty for around two years now. the difference in my skin since having regular facials is incredible! my acne has completely cleared up and my skin has a constant glow. kirstie is a very friendly and knowledgeable therapist who makes me feel very comfortable, welcome and also knows my skin to a t! i know that i am in very safe and capable hands everytime i visit. i'd definitely recommend!",hydrofacials kirstie lane health beauty around two year difference skin since regular facial incredible acne completely cleared skin constant glow kirstie friendly knowledgeable therapist make feel comfortable welcome also know skin know safe capable hand everytime visit definitely recommend,1/10/2026 13:21
2748,ChIJSU89S3WFdUgRHXKDKrIv9eA,1,Negative,"high-pressure, pushy sales tactics from start to finish. i left my second consultation feeling cornered, pressured, and completely unclear about what i was signing up for. when i returned a few weeks later, i was told i had to purchase overpriced products alongside the treatment—products that weren’t available anywhere else. i was in a vulnerable place at the time and deeply regret allowing myself to be manipulated in this way. the staff showed a startling lack of compassion, and the entire experience felt transactional and unpleasant. i’ve spoken with several others who had almost identical experiences. this company is toxic, manipulative, and untrustworthy—avoid at all costs.",high pressure pushy sale tactic start finish left second consultation feeling cornered pressured completely unclear signing returned week later told purchase overpriced product alongside treatment product available anywhere else vulnerable place time deeply regret allowing manipulated way staff showed startling lack compassion entire experience felt transactional unpleasant spoken several others almost identical experience company toxic manipulative untrustworthy avoid cost,11/17/2025 13:55
2749,ChIJSU89S3WFdUgRHXKDKrIv9eA,5,Positive,am being treated for lower face and good amount of my body. was treated today by aine. lovely staff and clear instructions during treatment and for pre-/aftercare. am seeing significant results already after my first treatment or two ^^,treated lower face good amount body treated today aine lovely staff clear instruction treatment pre aftercare seeing significant result already first treatment two,10/25/2025 9:13
2750,ChIJSU89S3WFdUgRHXKDKrIv9eA,5,Positive,i saw chloe for laser hair removal. i’ve seen great results after my first few sessions with significant reduction in hair growth and chloe has been helpful and kind in the sessions.,saw chloe laser hair removal seen great result first session significant reduction hair growth chloe helpful kind session,1/17/2026 12:48
2751,ChIJSU89S3WFdUgRHXKDKrIv9eA,5,Positive,aine in brighton is a brilliant consultant! she is very thorough and professional and reassuring. thank you for being so lovely !,aine brighton brilliant consultant thorough professional reassuring thank lovely,11/7/2025 10:46
2752,ChIJSU89S3WFdUgRHXKDKrIv9eA,5,Positive,aine is wonderful. makes the laser experience as comfortable as possible. couldn’t recommend her enough! :),aine wonderful make laser experience comfortable possible recommend enough,12/10/2025 14:22
2753,ChIJyTZHWQuFdUgR-oDOXAu8isI,5,Positive,"this boots is a huge store....loads of choice. they have pharmacy, baby items, sun protection products, makeup counters, toiletries, travel products, photo station, free health check for over 40s, recycle section, meals, snacks, headphones, hair accessories and loads more. it is over two floors! staff are busy but really helpful.",boot huge store load choice pharmacy baby item sun protection product makeup counter toiletry travel product photo station free health check recycle section meal snack headphone hair accessory load two floor staff busy really helpful,4/9/2025 14:25
2754,ChIJyTZHWQuFdUgR-oDOXAu8isI,5,Positive,"i absolutely adore eveline patricia, the givenchy expert at boots in brighton! she’s incredibly welcoming and very professional. she always knows exactly what to recommend, and thanks to her, i’ve discovered so many amazing perfumes. her warmth and knowledge make every visit feel special and honestly, she’s the reason i’ll forever be a givenchy girl:) if you're in brighton, definitely ask for eveline!",absolutely adore eveline patricia givenchy expert boot brighton incredibly welcoming professional always know exactly recommend thanks discovered many amazing perfume warmth knowledge make every visit feel special honestly reason forever givenchy girl brighton definitely ask eveline,9/12/2025 20:59
2755,ChIJyTZHWQuFdUgR-oDOXAu8isI,5,Positive,"i had a wonderful experience at boots thanks to evaline. she was extremely knowledgeable about fragrances, offered only original perfumes, and guided me through several options with great taste. very elegant, professional, and genuinely kind!",wonderful experience boot thanks evaline extremely knowledgeable fragrance offered original perfume guided several option great taste elegant professional genuinely kind,1/23/2026 12:35
2756,ChIJyTZHWQuFdUgR-oDOXAu8isI,5,Positive,sophia at the too faced make up counter was so so so kind and helpful! definitely recommend seeing her for a colour match and product information. a complete asset to the team! thank you sophia ❤️❤,sophia faced make counter kind helpful definitely recommend seeing colour match product information complete asset team thank sophia,8/7/2025 16:38
2757,ChIJyTZHWQuFdUgR-oDOXAu8isI,5,Positive,"i had such a great experience with eveline patricia. boots givenchy expert! she makes the whole process feel easy and personal i ended up discovering new scents i prolly wouldn’t have discovered on my own, and it really stood out to me how much she cares about matching people with the right products. if you’re ever in brighton, definitely look for eveline",great experience eveline patricia boot givenchy expert make whole process feel easy personal ended discovering new scent prolly discovered really stood much care matching people right product ever brighton definitely look eveline,9/13/2025 13:25
2758,ChIJNfCvJwqFdUgRtuh6_x9dw8c,5,Positive,had a wonderful indian head massage from andrea which was pure bliss. combined with an afternoon in the hotel leisure suite and lunch in the restaurant it has been like a spa day. hugely recommend for a relaxing afternoon in brighton.,wonderful indian head massage andrea pure bliss combined afternoon hotel leisure suite lunch restaurant like spa day hugely recommend relaxing afternoon brighton,12/18/2025 17:09
2759,ChIJNfCvJwqFdUgRtuh6_x9dw8c,5,Positive,had an indian head massage here and it was incredible. very relaxing and the lady talked me through what she was doing. very professional service.,indian head massage incredible relaxing lady talked professional service,1/28/2026 17:28
2760,ChIJNfCvJwqFdUgRtuh6_x9dw8c,5,Positive,pedicure was very relaxing. seat included foot spa bath. exfoliating massage was very invigorating. huge range of colours to choose from. michelle was excellent and very friendly,pedicure relaxing seat included foot spa bath exfoliating massage invigorating huge range colour choose michelle excellent friendly,9/18/2025 18:24
2761,ChIJNfCvJwqFdUgRtuh6_x9dw8c,5,Positive,absolutely amazing both my husband and myself had a 30 minute massage and felt like we were floating on air the rest of the day. would definitely recommend if staying in brighton,absolutely amazing husband minute massage felt like floating air rest day would definitely recommend staying brighton,10/30/2025 16:20
2762,ChIJNfCvJwqFdUgRtuh6_x9dw8c,5,Positive,"from my initial email query through to the end the ladies were lovely, professional & accommodating. my friend & i were staying at the hotel and each had a treatment. both were very good highly recommended",initial email query end lady lovely professional accommodating friend staying hotel treatment good highly recommended,10/11/2025 7:06
2763,ChIJNz02hg2FdUgREGW7i0egy3Y,1,Negative,"had my hair done by maisie for the first time, wanted to go blonder as i’m naturally a warmer brown at the moment, and we had a discussion about it, i showed her the exact pictures i was going for and asked if it was feasible to achieve that colour, which she told me it would be. unfortunately was left coming away darker than before and when i tried to speak to maisie about this, she didn’t reply to my messages for days and when she did recommended another colour was needed (another £130), which i made clear in the first appointment i didn’t have hundreds to spend at once. the last message i sent still hasn’t been replied too over a week and a half later. really upset with the treatment and service provided, and now have booked in with a previous salon to fix it. i’ve never had this issue before with hairdressers and absolutely hate complaining but when paying £130 to colour my hair and not have it at all how i asked i feel i have been cheated a little. i think better communication and honest answers could be applied to her customer service in the future. for reference, first pic is before having my hair dyed, the second pic is after, and the third was the inspo picture.",hair done maisie first time wanted go blonder naturally warmer brown moment discussion showed exact picture going asked feasible achieve colour told would unfortunately left coming away darker tried speak maisie reply message day recommended another colour needed another made clear first appointment hundred spend last message sent still replied week half later really upset treatment service provided booked previous salon fix never issue hairdresser absolutely hate complaining paying colour hair asked feel cheated little think better communication honest answer could applied customer service future reference first pic hair dyed second pic third inspo picture,8/1/2025 7:32
2764,ChIJNz02hg2FdUgREGW7i0egy3Y,5,Positive,"had my hair done with rose, and this girl knows what she doing! i’ve asked questions about hair she answered all of them and gave me more advice how to look after them better. very lovely woman to chat with. highly recommend rose :) thank you so much",hair done rose girl know asked question hair answered gave advice look better lovely woman chat highly recommend rose thank much,1/8/2026 15:03
2765,ChIJNz02hg2FdUgREGW7i0egy3Y,1,Negative,"maisie did my extensions and i was in in so much pain when laying my head on my pillow and noticed loads of ripped out hair follicles attached to the tape, went back in and her and kelly told me it was allergic reaction and to take anti histamine ( it wasn’t) i showed another stylist from different salon and she took them out immediately for free because they would have continued to rip my hair out, i was left with fine damaged hair, i sent maisie photo proof of my hair and the damage and all i received was very rude messages from her and kelly gaslighting me into thinking was normal and making me out to be difficult. they refused to give me any money back ( i paid nearly £500 for the service and had the extensions in for less than 2 weeks and was 17) very poor service and even worse customer service, no accountability taken whatsoever.",maisie extension much pain laying head pillow noticed load ripped hair follicle attached tape went back kelly told allergic reaction take anti histamine showed another stylist different salon took immediately free would continued rip hair left fine damaged hair sent maisie photo proof hair damage received rude message kelly gaslighting thinking normal making difficult refused give money back paid nearly service extension less week poor service even worse customer service accountability taken whatsoever,1/16/2026 20:13
2766,ChIJNz02hg2FdUgREGW7i0egy3Y,5,Positive,as a nervous client i was worried to have my first salon experience however kelly and the girls couldn’t be more accommodating. they made me feel so comfortable and my hair looks amazing every time. the large selection of drinks and sweet treats always are a nice touch. i’ve never felt more confident than when i leave the salon. can’t thank or recommend you enough girls. xxxx,nervous client worried first salon experience however kelly girl accommodating made feel comfortable hair look amazing every time large selection drink sweet treat always nice touch never felt confident leave salon thank recommend enough girl xxxx,8/5/2025 12:50
2767,ChIJNz02hg2FdUgREGW7i0egy3Y,5,Positive,i had the privilege to have my hair done by kelly . this was my first visit and i was very nervous. kelly made me so welcome and reassuring throughout the visit . my hair have never looked so beautiful before . 8 weeks later and i still love it and can’t wait for my next visit .,privilege hair done kelly first visit nervous kelly made welcome reassuring throughout visit hair never looked beautiful week later still love wait next visit,8/4/2025 17:56
2768,ChIJMbm6IHKFdUgR5E1UzJzBsvU,5,Positive,"best place i’ve been to get my nails done in brighton. lovely women, keen to have a natter and really took care with each step of the process. and so affordable, i’ve paid double elsewhere so i can go more often now. highly recommend, thanks kate and tracy!",best place get nail done brighton lovely woman keen natter really took care step process affordable paid double elsewhere go often highly recommend thanks kate tracy,10/2/2025 17:10
2769,ChIJMbm6IHKFdUgR5E1UzJzBsvU,1,Negative,"absolutely awful! avoid at all costs! my nail was drilled into and when i spoke up, i was accused of exaggerating. the owner refused to apologize, insisting they’ve been doing this for years and that i was overreacting. if you’re okay with a manicure that looks like the pictures, that’s your choice - but it’s not just unprofessional, it’s downright terrible. i went to tania. ps. i just noticed another hole on the surface of my ring finger nail. two deep holes in total. i’m honestly in shock. my friends are, too. tania was literally drilling my cuticle at the expense of my nail. what she offered is to cover it with the nail polish. pss - what’s tania has done - she removed cuticles with the electric cuticle drill bit together with the top surface of my nails. it really hurts now all day long as if i had a bad dental pain but in my nails, and they are thin and bendy. shocking service. dear tracy and tania, the cuticles are gently pushed back at the beginning to avoid removing them while damaging the nail surface! basics!",absolutely awful avoid cost nail drilled spoke accused exaggerating owner refused apologize insisting year overreacting okay manicure look like picture choice unprofessional downright terrible went tania p noticed another hole surface ring finger nail two deep hole total honestly shock friend tania literally drilling cuticle expense nail offered cover nail polish ps tania done removed cuticle electric cuticle drill bit together top surface nail really hurt day long bad dental pain nail thin bendy shocking service dear tracy tania cuticle gently pushed back beginning avoid removing damaging nail surface basic,3/8/2025 16:21
2770,ChIJMbm6IHKFdUgR5E1UzJzBsvU,5,Positive,"i’ve been coming to jagwa for the last 5 years for both hair and nails and wouldn’t look anywhere else. professional service , lovely people and amazing results ! thank you for always making me feel special when i walk out the door.",coming jagwa last year hair nail look anywhere else professional service lovely people amazing result thank always making feel special walk door,3/18/2025 21:14
2771,ChIJMbm6IHKFdUgR5E1UzJzBsvU,5,Positive,my favourite salon and i ve tried a few in brighton! for both waxing and hair. always a lovely experience with amazing results. i am obsessed with my haircut! can't recommend this place enough and the lovely ladies that work there!,favourite salon tried brighton waxing hair always lovely experience amazing result obsessed haircut recommend place enough lovely lady work,3/9/2025 19:26
2772,ChIJMbm6IHKFdUgR5E1UzJzBsvU,5,Positive,i couldn't recommend jagwa salon enough! i have been going there to have my nails done for a year now and am never disappointed! 🙂 tracy and the rest of the team are amazing! they are professional and welcoming and i always see my visits as a bit of a treat! definitely a 5* experience! 🙂 thanks tracy for such a lovely experience and beautiful nails too xx,recommend jagwa salon enough going nail done year never disappointed tracy rest team amazing professional welcoming always see visit bit treat definitely experience thanks tracy lovely experience beautiful nail xx,3/30/2025 17:01
2773,ChIJffCwyAiHdUgReLjrwf2QC0M,5,Positive,"connie is the best! she always makes me feel super comfortable and relaxed, and i love our chats during my sessions. the waxing is quick, professional, and honestly as painless as it can be. i actually look forward to my appointments – couldn’t recommend her more!",connie best always make feel super comfortable relaxed love chat session waxing quick professional honestly painless actually look forward appointment recommend,10/1/2025 19:35
2774,ChIJffCwyAiHdUgReLjrwf2QC0M,5,Positive,"my first time here and just an incredible experience - i am blown away! sammy made my appointment so easy and her technique was truly faultless, i’ve never experienced such little pain during a wax! massive massive thank you to sammy for the absolute best wax i’ve ever had 👏👏 could not recommend her more, she was totally brilliant ❤️❤️",first time incredible experience blown away sammy made appointment easy technique truly faultless never experienced little pain wax massive massive thank sammy absolute best wax ever could recommend totally brilliant,9/6/2025 17:59
2775,ChIJffCwyAiHdUgReLjrwf2QC0M,5,Positive,"the best waxes in brighton and i can’t recommend sammy enough! she is super friendly and easy to talk to, making you feel very comfortable throughout and makes the process go very quickly. the treatment rooms are always spotless and i’ve always left with flawless results due to the attention to detail… i wouldn’t go anywhere else!",best wax brighton recommend sammy enough super friendly easy talk making feel comfortable throughout make process go quickly treatment room always spotless always left flawless result due attention detail go anywhere else,9/17/2025 17:43
2776,ChIJffCwyAiHdUgReLjrwf2QC0M,5,Positive,first time visiting this clinic. i was met at the door by connie who was polite and friendly and did a very thorough job waxing. i will definitely return to gogobrazilian,first time visiting clinic met door connie polite friendly thorough job waxing definitely return gogobrazilian,1/22/2026 14:15
2777,ChIJffCwyAiHdUgReLjrwf2QC0M,5,Positive,"giusy is amazing!! i can't recommend her enough! she is incredibly attentive, and make the entire waxing experience as comfortable and smooth (literally!) as possible. the space is always clean and calming, and giusy has a great way of making you feel relaxed and at ease. she takes her time to ensure everything is done perfectly, with great attention to detail and hygiene. she is super friendly and easy to talk to, which really helps take your mind off any discomfort. i have been going to her for a year now and wouldn’t want to go anywhere else.",giusy amazing recommend enough incredibly attentive make entire waxing experience comfortable smooth literally possible space always clean calming giusy great way making feel relaxed ease take time ensure everything done perfectly great attention detail hygiene super friendly easy talk really help take mind discomfort going year want go anywhere else,9/12/2025 11:51
2778,ChIJs_EH9LuFdUgREKoUeQ-HCks,5,Positive,"this is by far the best eyelash extensions i have ever had and i have tried a few!! i have been with imelda for close on four years now and refuse to go any where else, the quality is outstanding, the time and care imelda takes every time i see her is absolutely 1st class!! her prices are excellent and my lashes always look perfect with no way of telling they are not real lashes at all. i would highly recommend her for not only lashes but her ear piercing and other services she provides. best of the best!!!",far best eyelash extension ever tried imelda close four year refuse go else quality outstanding time care imelda take every time see absolutely st class price excellent lash always look perfect way telling real lash would highly recommend lash ear piercing service provides best best,5/4/2021 13:37
2779,ChIJs_EH9LuFdUgREKoUeQ-HCks,5,Positive,"imelda is incredibly professional and meticulously applies each lash with such care. she uses high quality products and minimal glue, so the results look completely natural. my lashes have given me a massive confidence boost and i cannot recommend her highly enough.",imelda incredibly professional meticulously applies lash care us high quality product minimal glue result look completely natural lash given massive confidence boost recommend highly enough,6/29/2023 23:20
2780,ChIJs_EH9LuFdUgREKoUeQ-HCks,5,Positive,"imelda did my eyelashes for the first time in july. i was really pleased with the result, they looked natural at the same time as giving me longer and and thicker eye lashes that made my eyes look brighter too. the lashes are so comfortable, i really don't know they are there. this is by far the best experience i have had with these type of lashes, previously my eyes have felt uncomfortable but this time with imelda, i totally forget that i have such beautiful lashes. i have been using the coating sealant too and after two weeks all my lashes remain firmly in place. they are really brilliant and i thoroughly recommend imelda for this.",imelda eyelash first time july really pleased result looked natural time giving longer thicker eye lash made eye look brighter lash comfortable really know far best experience type lash previously eye felt uncomfortable time imelda totally forget beautiful lash using coating sealant two week lash remain firmly place really brilliant thoroughly recommend imelda,8/29/2013 8:38
2781,ChIJs_EH9LuFdUgREKoUeQ-HCks,5,Positive,"i have been coming to the brighton eyelash salon for a while now and i would not go anywhere else for my lashes, they are the best ever. imelda is a creative genius and they always look amazing. the lashes are high quality and last weeks, i am not exaggerating here either. there is a real art to creating natural yet full, luxurious lashes and imelda has nailed it, go to her and you will not leave disappointed!",coming brighton eyelash salon would go anywhere else lash best ever imelda creative genius always look amazing lash high quality last week exaggerating either real art creating natural yet full luxurious lash imelda nailed go leave disappointed,11/13/2015 11:36
2782,ChIJs_EH9LuFdUgREKoUeQ-HCks,5,Positive,"superb lashes done regularly by imelda over the last 2 years, i have tried other salons before where they did a poor job! so very pleased to always have beautiful lashes, they last for a long time and i have had them done for a very reasonable cost, so i am very grateful. very professional service and great aftercare advice too. i can highly recommend her to others whom expect high quality lashes at a very fair price.",superb lash done regularly imelda last year tried salon poor job pleased always beautiful lash last long time done reasonable cost grateful professional service great aftercare advice highly recommend others expect high quality lash fair price,7/6/2017 23:22
2783,ChIJk1O1X6CFdUgRG9W6X5HEzic,5,Positive,"amazing nail artist, best nails in town. recommended",amazing nail artist best nail town recommended,11/25/2018 0:29
2784,ChIJzblhLGuFdUgRPvN-4RANoKQ,5,Positive,"so happy with the whole experience of my eyebrow waxing! jen was so lovely and easy to talk to and did an amazing job, my brows are perfect i’m so happy with them. lovely , clean setup, also a very accessible and inclusive online booking system- all in all 10/10 will be back , and highly recommend :) x",happy whole experience eyebrow waxing jen lovely easy talk amazing job brow perfect happy lovely clean setup also accessible inclusive online booking system back highly recommend x,11/22/2023 17:04
2785,ChIJzblhLGuFdUgRPvN-4RANoKQ,5,Positive,"absolutely wonderful and heart warming. best electrolysis technique i've ever had. conversations, should you opt in to them, are wonderful and calming and very good distraction from being stabbed in the face and my hair follicles being permanently zapped away. everyone who works here is an absolute sweetheart and will do their best to make sure you're looked after and treated with dignity, respect and care.",absolutely wonderful heart warming best electrolysis technique ever conversation opt wonderful calming good distraction stabbed face hair follicle permanently zapped away everyone work absolute sweetheart best make sure looked treated dignity respect care,4/22/2024 13:37
2786,ChIJzblhLGuFdUgRPvN-4RANoKQ,5,Positive,"i moved to brighton summer last year and since then, i see jen twice a month for spray tans and waxing. i can honestly say she's amazing at what she does. she's a complete perfectionist, and i have never felt disappointed leaving turn beautiful. other places i've been to seem to just want to get the job over and done with and rush it, but jen always takes the time and makes sure you're happy with the end result. she's lovely and bubbly, and makes you feel completely comfortable. the prices are very affordable at turn beautiful but quality products are used, which is rare! i have recommended jen to many friends and they have all raved over her work - and gone back. :)",moved brighton summer last year since see jen twice month spray tan waxing honestly say amazing complete perfectionist never felt disappointed leaving turn beautiful place seem want get job done rush jen always take time make sure happy end result lovely bubbly make feel completely comfortable price affordable turn beautiful quality product used rare recommended jen many friend raved work gone back,4/14/2016 12:59
2787,ChIJzblhLGuFdUgRPvN-4RANoKQ,5,Positive,"i've been using turn beautiful since jen first opened up and the services they offer is the best in brighton. jen and her team are lovely who always go above and beyond. the lyon hot wax is amazing, i have curly hair and i've never experienced any ingrown hair since they switched to this wax. not only do they provide excellent waxing services, turn beautiful also do gel nails using a bio sculpture gel, which is vegan friendly and strengthens the nails. gosia has excellent attention to detail and always knows how i want my nails shaped and the perfect colour for my skin tone. olivia has recently joined and still maintained that high standard that i alway receive at turn beautiful. i can't wait to go back and see olivia to progress. i'm sure under jen's supervision she'll continue her amazing journey as a beautician - i had so many compliments when olivia did my nails for the first time. i've yet to get my eyelashes done, but i've seen other clients and the result are amazing. i love coming to turn beautiful and i'm treated like a close friend/family member. if your looking for amazing service, this is the place to go to in brighton.",using turn beautiful since jen first opened service offer best brighton jen team lovely always go beyond lyon hot wax amazing curly hair never experienced ingrown hair since switched wax provide excellent waxing service turn beautiful also gel nail using bio sculpture gel vegan friendly strengthens nail gosia excellent attention detail always know want nail shaped perfect colour skin tone olivia recently joined still maintained high standard alway receive turn beautiful wait go back see olivia progress sure jen supervision continue amazing journey beautician many compliment olivia nail first time yet get eyelash done seen client result amazing love coming turn beautiful treated like close friend family member looking amazing service place go brighton,10/22/2017 16:24
2788,ChIJzblhLGuFdUgRPvN-4RANoKQ,5,Positive,i have been to so many salons all over brighton & hove and have never found anyone i would go back to. every time i have been to jen she has been so welcoming and friendly and i can't fault her treatments at all. i would definitely recommend to everyone to have eyelashes done with jen - she is literally the best! i definitely wouldn't go anywhere else now!,many salon brighton hove never found anyone would go back every time jen welcoming friendly fault treatment would definitely recommend everyone eyelash done jen literally best definitely go anywhere else,10/20/2015 11:58
