place_id,review_text,rating,time,relative_time_description,language
ChIJK6AEy-RdeUgRFN2ef4UvOU8,"I had a facial done today by Gosia, and it was absolutely incredible! Gosia was so welcoming, kind and professional. It was such a relaxing experience and my skin looks and feels great. The salon itself was super clean, I highly recommend Gosia she was great!",5,1760717382,3 months ago,en
ChIJK6AEy-RdeUgRFN2ef4UvOU8,"I had a hydrafacial done by Gosia, and she was fabulous. She took the time to understand my skin and my concerns before beginning any treatment. She made me feel comfortable throughout, and gave me great advice on products I should and shouldn’t be using. My skin felt so lovely afterwards, I will definitely be back",5,1760292681,3 months ago,en
ChIJK6AEy-RdeUgRFN2ef4UvOU8,"Even though i love good pampering, i am usually not a fan of beauty treatments because I can't sit still for too long. 🤭 HOWEVER, with Emilia and her approach, I loved it and it seemed to go so fast. She took such a great care of me and I'm coming back. 😇",5,1761909056,3 months ago,en
ChIJK6AEy-RdeUgRFN2ef4UvOU8,"Absolutely amazing experience!
I had a HydroFacial treatment at this clinic and I’m beyond impressed. The location is super convenient, just minutes from the city center. The atmosphere is warm, stylish, and welcoming. you feel relaxed the moment you walk in. The staff is incredibly friendly and professional.
After the treatment my skin looked fresh, glowing and smooth . even fine lines were softened and clogged pores were visibly cleared. I truly felt like a new person.
From the bottom of my heart I highly recommend this place. If you want real results and a lovely experience then this is the clinic to go to! 💖",5,1754545354,6 months ago,en
ChIJK6AEy-RdeUgRFN2ef4UvOU8,I had a great facial from Gosia today! She made me feel really comfortable and has helped understand what my skin needs going forward! Looking forward to my future treatments. Thank you,5,1760723760,3 months ago,en
ChIJwU95BDVdeUgRFCQzLsze_AU,"Had an exceptional experience from start to finish today at Angels. The atmosphere is serene, the venue immaculate and I was treated with genuine care from the moment I arrived. The staff are warm, discreet and highly professional, creating an effortless sense of comfort and indulgence throughout.

Without a doubt, the finest Leeds has to offer!!",5,1769563914,a week ago,en
ChIJwU95BDVdeUgRFCQzLsze_AU,"Tried here for the first time today after reading about it for a while. Was very impressed. Dale on reception explained everything in a friendly and efficient manner, quickly answering any questions I had. After paying my entrance fee I went in and was warmly met by Channel and Alexandria. After a bit of a chat and a coffee Alexandria took me to the massage room and gave me an amazing massage. Felt totally relaxed by the end . She definitely has magic hands. Would definitely recommend",5,1762444961,3 months ago,en
ChIJwU95BDVdeUgRFCQzLsze_AU,"Best club around
Been coming here last 5 years
I was a winstons regular but main guy at winstons started working there.
The short guy with the biggest arms I've ever seen. Like the hulk
He is a lovely chap and always made me feel welcome.
Good looking chap as well.
Girls are all friendly.
Place is clean.
Place is safe
Recommend 10/10",5,1762016093,3 months ago,en
ChIJwU95BDVdeUgRFCQzLsze_AU,"After watching football
Treated my self
On entrance was an extremely good looking man who took £10 off me with a tremendous smile.
Slightly got me going.
When in the club had a great time.
Service was amazing.
When leaving was booked a taxi.
Will definitely go back just to see the receptionist",5,1761408312,3 months ago,en
ChIJwU95BDVdeUgRFCQzLsze_AU,Absolutely 100% disappointed £10 entrance fee but facilities are poor. Everything is rushed just to get you out the door and if pay for an hours company you’re lucky to get 45 mins. Definitely a waste of money and a bad experience. Stay away from here,1,1766396181,a month ago,en
ChIJVxemKopdeUgRBxxWbRnqcBg,"What can I say! Simran is amazing, polite & professional. She made me look a million dollars at all the events for my daughter’s wedding. Everyone complimented me. Highly recommend her without hesitation for hair & makeup",5,1756408071,5 months ago,en
ChIJVxemKopdeUgRBxxWbRnqcBg,"The best eyebrow threading I've ever had! Simran was so kind, gentle and thorough with the treatment, you can really tell she puts a lot of love into what she does. The results are amazing, I'm so happy!! I will be a lifelong customer now.",5,1766148114,a month ago,en
ChIJVxemKopdeUgRBxxWbRnqcBg,Amazing is all I can say hair and makeup looked amazing would definitely recommend going to the salon everyone is very friendly and professional,5,1762371442,3 months ago,en
ChIJVxemKopdeUgRBxxWbRnqcBg,Loved my makeup simran listened to want I wanted and did an amazing job of my make up got so many compliments,5,1756316125,5 months ago,en
ChIJVxemKopdeUgRBxxWbRnqcBg,I always go to be beautiful by simran because she does the best eyebrows!! Her threading and tinting is so amazing and her price is so affordable. Such a lovely owner and amazing results every time!! I’ve been going for years now and I will never go elsewhere! I can’t trust anyone but her with my brows!! Highly recommend,5,1737274715,a year ago,en
ChIJfRpYbVtdeUgRyFJlX6zM0Ew,"Been getting my nails done for years and decided to go with Anka while visiting my partner in Leeds, and she is by far the BEST nail technician I’ve ever been to. She was gentle but fast and efficient, the fastest nails I’ve had done. I’m used to it hurting in some way but it was relaxing from start to finish with Anka. Previous nail technicians have done damage so she took extra care with my natural nails. The end result are my favourite nails yet!",5,1667813432,3 years ago,en
ChIJfRpYbVtdeUgRyFJlX6zM0Ew,Anka is a very professional nail technician. She is really good at what she does. Every time I walk out with a smile! :),5,1679703463,2 years ago,en
ChIJfRpYbVtdeUgRyFJlX6zM0Ew,"I am very satisfied, thank you very much for my nails.",5,1728842559,a year ago,en
ChIJneIs2y1deUgRggprvuq_Ie0,"I was looking for a sports massage that could help me with the issue of pain from my lower back I was very pleasantly surprised when I found this therapist. I often find I'm unsatisfied but this wasn't the case. He was able to get into my muscles with deep pressure that I needed and was always asking me if the pressure was too much he gave me a score of 1-10 of how hard to go. I was very pleased and highly reccomend this therapist. If I hadn't gone to see him I don't believe I would have been able to get out of my bed the next day if I hadn't seen him., that's how bad my pain was. I hope to see him on a monthly top up.",5,1718604870,a year ago,en
ChIJneIs2y1deUgRggprvuq_Ie0,I had a lovely experience. My lower back and joints have in bad shape . Had pains all over my body. He is so good with his hands he knows his job. Will recommend him any day.,5,1674132056,3 years ago,en
ChIJneIs2y1deUgRggprvuq_Ie0,Thanks Wondi for the massive relief I had after your massage. I can now move the affected area better than it used to be. All the best!,5,1698766474,2 years ago,en
ChIJneIs2y1deUgRggprvuq_Ie0,Fantastic Deep tissue  massage - already feel vibrant and booking again in 10 days 👍🏽,5,1728751789,a year ago,en
ChIJneIs2y1deUgRggprvuq_Ie0,"he has experienced masseur, I recommended this man for sport massage and deep tissue massage. he is excellent to pain manegement too",5,1680359754,2 years ago,en
ChIJG_9zQMleeUgRISZof9xZ3Go,"I had a Hollywood wax with Abi, and she is such a lovely, bubbly person. She chats with you and really puts you at ease. Her salon is clean and hygienic, she uses gloves, a new stick, and fresh wax sheets, so everything feels very safe and well cared for. The space looks lovely, and she didn’t make me feel uncomfortable at all. Very professional and genuinely kind. I would highly recommend her salon.",5,1769869150,in the last week,en
ChIJG_9zQMleeUgRISZof9xZ3Go,Had my waxing done by Abi yesterday - she was so lovely and I’ll definitely be back 🙂,5,1764868983,2 months ago,en
ChIJG_9zQMleeUgRISZof9xZ3Go,"Abi is a pro and makes you feel at ease throughout your treatment. I have been coming to Eden beauty for only a few months, but I am definitely a regular now! Highly recommend for waxing, especially!",5,1750172942,7 months ago,en
ChIJG_9zQMleeUgRISZof9xZ3Go,"Abi is the absolute best! Been going to her for 3 years now for waxing/laser and wouldn’t go anywhere else. Her treatments are always perfect and she’s such a lovely person, I look forward to our monthly catch ups",5,1739484166,11 months ago,en
ChIJG_9zQMleeUgRISZof9xZ3Go,"Abi is one of the best out there. Very friendly, makes you feel comfortable and at ease. I had a lovely massage and she was flexible with the massaged areas as I am pregnant. I had a relaxed and lovely time!
If only I could do it every week!",5,1738863224,a year ago,en
ChIJhxjs0qJfeUgRz7g4IINdFjs,"I had a wonderful experience at this clinical aesthetics. The atmosphere is calm, beautifully maintained, and instantly makes me feel comfortable. The staff are attentive, skilled, and genuinely care about delivering the best results. Every treatment was done with precision and professionalism, and I left feeling refreshed, confident, and very well looked after.
Highly recommended for anyone looking for quality service and a touch of luxury.
We are the best Andreia🥰 Many Thanks",5,1768826855,2 weeks ago,en
ChIJhxjs0qJfeUgRz7g4IINdFjs,"“ Relaxing Touch Beauty” what an amazing experience it was! I went in there for a facial treatment and back massage and everything was incredible,  Andreia was extremely professional, and provided exactly what my body needed. The atmosphere was super clean and calming, and you can really tell how much care and skill goes into the service. I left feeling completely refreshed and already looking forward to my next visit very soon.

Highly recommended!",5,1768659283,2 weeks ago,en
ChIJhxjs0qJfeUgRz7g4IINdFjs,"Relaxing Touch Beauty Spa is absolutely wonderful! The atmosphere is calm and welcoming, the staff is attentive, and the professionals are highly skilled. The experience was relaxing from start to finish. You can truly feel the care and attention to detail. Highly recommended!",5,1768996506,2 weeks ago,en
ChIJhxjs0qJfeUgRz7g4IINdFjs,"Such caring and professional service!
I recently had surgery and needed lymphatic drainage, so I reached out to Relaxing Touch Beauty Spa. From the very first session, she made me feel safe, supported, and truly cared for. She was gentle, knowledgeable, and took her time to explain everything, which helped me relax so much. I could feel a real difference in my recovery after each appointment. I’m genuinely grateful for her kindness and professionalism.
Highly recommended! 😊",5,1763588670,2 months ago,en
ChIJhxjs0qJfeUgRz7g4IINdFjs,"She’s amazing! Very professional and caring, with such a calm and positive energy. The massage was perfect, and I felt so relaxed afterward. You can tell she really loves what she does. I’ll definitely come back!",5,1762608494,3 months ago,en
ChIJFXctOe1beUgR-a-TWsVnbBQ,"Ray is an absolute professional and truly knows his craft. From the moment you walk in, you can tell he’s passionate about what he does and genuinely cares about providing the best experience possible. His knowledge and technique are on another level you can really feel the difference in his work.

Whether you need to relax, recover from training, or just treat yourself, Ray’s the one to go to. He takes the time to understand your needs and tailors the massage perfectly. You’ll walk out feeling refreshed, relaxed and like a new person.

Honestly, his passion and skill will take him far. If you’re in Leeds and want a proper massage, don’t think twice — Ray is your guy. 100% recommend him, the best massage therapist around!",5,1762524661,3 months ago,en
ChIJFXctOe1beUgR-a-TWsVnbBQ,"I first met Ray through athletics after he was recommended by one of my training partners, and from day one he has gone above and beyond to ensure I’m always in the best possible condition to perform at the highest level. His professionalism is exceptional, yet he still manages to create a relaxed, positive environment with good vibes and a laugh, something that makes every session enjoyable. What truly sets Ray apart is his dedication. He takes the time to understand not just the injury, but the athlete or person behind it, tailoring his approach so you feel supported, motivated, and confident in your progress. His commitment to his clients is unmatched, and it’s clear he genuinely cares about helping people reach their full potential and fixing issues to the best of his ability. I couldn’t recommend Ray highly enough. Whether you’re an elite athlete or someone simply looking to move and feel better, he delivers the level of care, knowledge, and support you’d expect from a top class physiotherapist.",5,1763453814,2 months ago,en
ChIJFXctOe1beUgR-a-TWsVnbBQ,"Thank you Ray!

I climb fairly regularly and had a lot of aches and pains, especially upper body.
Ray was very knowledgeable, and quickly able to find the problem areas. He was friendly, professional, and he clearly took pride in delivering results.

I can't remember the last time my body felt so relaxed, I will definitely be going back regularly",5,1763142036,2 months ago,en
ChIJFXctOe1beUgR-a-TWsVnbBQ,"Recently visited Ray for some shoulder and hip issues. After a thorough consultation, he helped me understand the problem and provided effective treatment. He clearly knows his stuff and is highly qualified in sports therapy. The care he provides is well tailored and personal.

After just one session, I’m already feeling much better and can notice real improvement. I’ll definitely be returning!",5,1760395598,3 months ago,en
ChIJFXctOe1beUgR-a-TWsVnbBQ,"Ray was excellent came in with lower back pain after being a consistent runner. He did a simple initial assement. He was super professional explaining in details what he issues could be and why he was targeting specific areas  affected.  Honestly pain has completely gone and feel a lot more mobile! I’ve been to a few sports massages now, however super grateful found a therapist who works! Well recommended and would recommend to anyone who struggles with muscle pain! Thanks again",5,1759839982,4 months ago,en
ChIJAxZr-A1deUgRmW9WrYtEMOU,"Sonia is amazing at her work she is such a lovely person. Very professional and you are made to feel relaxed the moment you walk into her salon.
She has given me exactly what I asked for and more. As a woman in my early sixties she has given me my confidence back.
At first I had lip blush then semi permanent eye brows. I was so pleased with the results, I decided to go back and have a mini face lift with botox and fillers, the results are incredible so much so when someone asked my age lately they couldn't believe it they thought I was in my late forties ...... this lady can definitely work her magic
I will definitely be back in the future!",5,1760957555,3 months ago,en
ChIJAxZr-A1deUgRmW9WrYtEMOU,"""I had my lip blush done, and i must say the prices are so reasonable  ! Sonia, was incredibly friendly. I highly recommend this place to anyone looking for quality service and a warm atmosphere.""",5,1710337739,a year ago,en
ChIJAxZr-A1deUgRmW9WrYtEMOU,Definitely recommend this salon! Sonia is such a lovely woman. Prices are very reasonable and worth it. More than happy with my treatment and will definitely be going back for more treatments.,5,1713809077,a year ago,en
ChIJAxZr-A1deUgRmW9WrYtEMOU,"Absolutely brilliant service!! My lips look amazing after getting the lip blush.

Highly recommend! So worth the price you pay. And for the service you receive from sonia is just a bonus. :)",5,1644435904,3 years ago,en
ChIJAxZr-A1deUgRmW9WrYtEMOU,"I highly recommend Sonia for lip blush, not only is she so lovely and professional she has given me exactly what I asked for and my confidence has improved massively. Will definitely be back in the future! Thankyou :)",5,1647717635,3 years ago,en
ChIJpQzbM0NdeUgRdvSWhRLz7mQ,"A huge thank you to Mobina! She’s an energetic, lively, and beautiful girl, and her attitude was amazing throughout the entire service. The treatment she provided was truly professional and carefully done， you can really feel her dedication. I had an incredibly relaxing and enjoyable two hours with her. Highly recommended! 💖",5,1765475174,a month ago,en
ChIJpQzbM0NdeUgRdvSWhRLz7mQ,"I visited Vivo today in Leeds for an appointment with Keisha. She is very friendly and extremely professional at what she does and completely put me at ease, explaining the treatments I had so I knew what to expect. Highly recommend her!",5,1767809524,4 weeks ago,en
ChIJpQzbM0NdeUgRdvSWhRLz7mQ,"Mobina is absolutely amazing! She is so lovely and well informed. She made me feel really comfortable and explained the difference in options and effects of the treatment. At first I was unsure, but she was reassuring and I have already started to see a difference in my stomach. I would recommend! I am in the early stages, but excited to see the end results with perciverance.",5,1763218989,2 months ago,en
ChIJpQzbM0NdeUgRdvSWhRLz7mQ,Hi I was so happy with my treatment done by Keisha. Definitely recommend her very professional. Also explain for all my questions. Thank you,5,1769868149,in the last week,en
ChIJpQzbM0NdeUgRdvSWhRLz7mQ,"It was a very relaxing experience at the Leeds Studio. Mobina was very welcoming and informative in the treatments that I was having.
I will definitely be booking again.",5,1768227810,3 weeks ago,en
ChIJBb7senJdeUgR4j2R7vTD3IU,"I was in the area and I made a last minute decision to come to the shop to get a quick 30 min relaxing massage!

There were two lovely Thai ladies available and they were very reassuring and chatty whilst I was waiting for my room!

I went with a lady called Mintra she was lovely and her massage service was excellent, super friendly and totally unrushed! I will be back soon!",5,1737662836,a year ago,en
ChIJBb7senJdeUgR4j2R7vTD3IU,They are really amazing in the works especially jojo,5,1757081645,5 months ago,en
ChIJBb7senJdeUgR4j2R7vTD3IU,"My husband and me have both had a few massages by Sunisa and very much recommend her services. Sunisa is a very talented and professional therapist, we will definitely be using her services again!",5,1621109539,4 years ago,en
ChIJBb7senJdeUgR4j2R7vTD3IU,"I just called to make a appointment... She kept saying busy, and  I am trying to ask her do you have any appointments at all for today?.. She said yes 6 or 7.. then I said can you fit me in for full aromatherapy massage?.. She cuts me off obviously she doesn't want the business... Why the hell are you open!!!!!!",1,1539777283,7 years ago,en
ChIJBb7senJdeUgR4j2R7vTD3IU,Absolutely amazing massage. Friendly staff and made to feel at ease. Will definitely be going back,5,1566221552,6 years ago,en
ChIJIdNorJtbeUgRhZuD1s0oK5k,"Just had a 90-minute session with Hugh at Magic Hands Massage and wow, hands down the best massage I’ve ever had! From the initial consultation through to the very last moment, Hugh was incredibly thorough, professional, and explained everything clearly based on my specific needs.

His expertise shines through , with over 20 years of experience, he truly knows what he’s doing. The precision, pressure, and intuition in his hands are on another level.

He identified and really sorted my tension and stiffness out !

I genuinely can’t recommend Hugh enough he’s easily one of the best in the business.

Thank you I’ll be back !!!",5,1748865923,8 months ago,en
ChIJIdNorJtbeUgRhZuD1s0oK5k,"I had the most amazing experience with Hugh. From the moment I walked in, I felt completely at ease. The ambiance was serene, and their professionalism was unmatched. High truly has a gift—every technique was perfectly tailored to my needs, and I could feel the tension melting away with each movement.

Hugh took the time to listen to my concerns and addressed every area with precision and care. By the end of the session, I felt rejuvenated, relaxed, and completely renewed. This wasn’t just a massage; it was a healing experience.

Thank you, Hugh, for an extraordinary session. I can’t wait for my next appointment!",5,1735853278,a year ago,en
ChIJIdNorJtbeUgRhZuD1s0oK5k,"What a massage! I have been looking for a massage therapist who is strong enough and prepared to manipulate all my knots and pain points for ages. And now I’ve found Hugh. He understands your anatomy, listens to what you need, recommends the best approach, creates an immediate trust and rapport, and delivers over and above. Thanks Hugh 🙏🏽",5,1737104372,a year ago,en
ChIJIdNorJtbeUgRhZuD1s0oK5k,"My massage with Hugh was amazing. It was my first visit and he made me feel relaxed and welcome. During my consultation, Hugh listened to what I had been struggling with and was able to target those specific areas during the massage. The ambience in the therapy room was very comforting and the smell of essential oils enhanced my experience of relaxation and peace. Highly recommended!",5,1687381934,2 years ago,en
ChIJIdNorJtbeUgRhZuD1s0oK5k,"I booked a 30 minute Swedish massage with Hugh and now feel fantastic! The venue is clean and comfortable, Hugh is very professional, the booking is very straight forward and the massage has left my back and neck feeling released of tension. I loved the electric blanket as a base, and the beautiful warm oil…all help with relaxation. It was a super massage and I’d be happy to rebook and recommend Magic Hands.",5,1670349668,3 years ago,en
ChIJhdJNeQqOcUgRCVZ1-ijENEU,"If you want your spa day with treatments cancelled or rearranged not to your convenience on THE DAY of your spa day, then go ahead and book here. I booked a spa day well in advance as a gift for my mums 70th birthday. They contacted me a week before that due to staff sickness, one of us will have to have a different massage to the one I booked. I accommodated this. They then contacted me just as we were about to leave for the spa day by EMAIL (not even by telephone) that there was staff sickness and we either had to rearrange for another day or one of us has the treatment and to come back another day for the other treatments. I tried calling customer service several times. No answer. I emailed back and had a late response. I have NEVER been cancelled last minute for a spa day, as other places have always had freelance staff working for these occasions. Absolutely outrageous, especially for a first time customer. I would not book again. Well done for ruining my mums birthday surprise.",1,1767029198,a month ago,en
ChIJhdJNeQqOcUgRCVZ1-ijENEU,"I had a really positive experience at Bannatyne, thanks to Rahul and Zak. Rahul was friendly, efficient, and professional, always providing great service with a positive attitude and making the café a pleasant place to be. Zak manages the team extremely well. He’s approachable, organised, and ensures everything runs smoothly. You can clearly see a strong focus on customer experience and teamwork throughout the facility. Overall, a great environment and a place I would happily recommend.",5,1768758749,2 weeks ago,en
ChIJhdJNeQqOcUgRCVZ1-ijENEU,"Very outdated and needs a revamp ASAP.
Let’s start with the reception, we have been asked whether this is our first visit to which we have confirmed. We have expected an explanation how everything works here, as we also had towels and robe rental. The email confirmation stated that flip flops will be provided, however, they have ran out those and have not made any effort to explain until we came back to ask for it, yet we have been charged £10 for the towel, bag, robe and flip flops. The receptionist simply guided to upstairs to say where the spa procedures are but there are no clear indications where the spa treatments rooms are, as the sign above the door states different information. When we walked into the ‘spa salon’, ladies working there didn’t bother to greet us, and only a third lady (who we believe is a spa manager said Hello and someone will be with you shortly). Hubby enjoyed the massage, but not me. The lady doing the massage seemed very pleasant though.
The pool is overcrowded allowing people to play using toys that are not suitable for pool. There are fast and medium lines that are quite wide and runs through the pool, but the slow lane ir short and overcrowded - difficult to swim. Showers in the pool area are close to non running. Jacuzzi is cold, not temperature it should be. The families we chatted with also confirmed the same. The changing rooms are cold too - aircon is blasting - should be kept warmer. We have not been shown where to drop off dirty towels and robes, I stood in the reception for few minutes listening to three members simply sipping their coffees and chatting rather than helping me out, whilst the receptionist was on the phone. When I noticed where the drop of point is, and made a comment the receptionist didn’t bother to acknowledge or speak to me (she was off the phone by that time). Staff needs to be more respectful and helpful to the members and especially first time comers, as well as some urgent changes are needed.",1,1767453925,a month ago,en
ChIJhdJNeQqOcUgRCVZ1-ijENEU,"I've been going to bannatyne for the past few years and wanted to say I've really noticed positive improvements with the club over recent months. The staff are lovely and helpful. The equipment is good, although the gym is a little small I think the space is used really well.
I found previously the sauna/steam room/hot tub were often broken or not at all warm but now all have been consistently hot and working. Ice baths are also a lovely addition.
Overall really enjoy coming here.",5,1761896680,3 months ago,en
ChIJhdJNeQqOcUgRCVZ1-ijENEU,"BEWARE! You will be overcharged. I signed up for a 3 month membership and you get charged 4 times. There's apparently no way around this even though I cancelled with more than 1 month notice. £350 for 4 months membership and I only wanted 3 which should have been £250. Overall very disappointing experience with the customer service and really disingenuous. Reporting to Trading and Standards who will hopefully sort this out. Reading through the reviews I can see I'm not the only person this has happened to! Don't bother signing up you'll regret it. I’d love to discuss this with the manager, please talk to Gothami and contact me via email.
Edit: Went in to speak in person and the person I spoke to was friendly, as well as Brooke who signed me up. It’s not the staffs fault but the conditions are ridiculous and very unclear. Overall do not trust this business and be sure to always check the fine print!",1,1767715703,a month ago,en
ChIJ0ffX59mNcUgRIEuUwAyfZ58,"I have only words of praise for my waxing appointment with Lucy - she was so calming, gentle and friendly. Definitely coming back again!",5,1759941248,4 months ago,en
ChIJ0ffX59mNcUgRIEuUwAyfZ58,The kindest and warmest experience. I was so pleased and will definitely be going back. Thank you for being so lovely (and efficient!),5,1762294379,3 months ago,en
ChIJ0ffX59mNcUgRIEuUwAyfZ58,"Lucy was absolutely AMAZING! I travelled for over an hour to have a wax with Lucy, I can honestly say all of her reviews speak for themselves, she is such an amazing lady, she is so chatty bubbly and smiley, she completely put me at ease, her treatment room was clean and tidy and it smelt amazing! She was such a conversationist and made me feel so good about myself, with all this being said the wax was still done to a professional level, and she went the extra mile for me to make sure that she got every single hair, I was really happy with the experience. I would recommend anyone to go Here, Make sure you don't get confused as there's another business with a similar name in Bristol, but this is the one you want to book in for !",5,1733348401,a year ago,en
ChIJ0ffX59mNcUgRIEuUwAyfZ58,"Great service!

I booked a hot wax which I'm always super nervous about as I'm pretty sensitive but Lucy was amazing. Not only was she really relaxed, professional and personable but it was the quickest and least painful wax I've ever had!

Will definitely be booking my next here.",5,1729019418,a year ago,en
ChIJ0ffX59mNcUgRIEuUwAyfZ58,"Now let me start by saying the woman who did my treatment was lovely and friendly and she did apologise for the 15 minute late start, but it was a little annoying as I don't drive and had to travel to park row from Hengrove in the rain and had planned my journey accordingly. The place itself looks quite thrown together and the facilities were quite run down and scruffy considering the location and prices they charge. The customer toilet door didn’t close so I had to wee with the door open, which felt a bit weird and unprofessional. There was no proper loo roll so I had to use hand tissues that had been put in there, and I wasn't offered a glass of water so had to ask for one. I know it's only a small thing but most places will offer you one when you arrive. Nothing about the treatment was explained to me beforehand, I wasn't  asked about any health conditions or injuries and it all felt quite rushed. The massage itself was really lovely and I actually fell asleep during because I was so tired. However the masseuse had really cold hands to start with, which was a bit of a shock initially, and I would definitely consider the oils she used to be far too strong for use on the face and head area. Overall it got the job done and I'm glad I went, but for the price charged I wouldn't go back.",3,1749304161,8 months ago,en
ChIJEZsp1HCOcUgROxEMz-K1LAE,"Boots is always a good choice if you need to do some cosmetic shopping or pick up quick medical essentials. This store was no different – we found exactly what we needed. Nicely laid out, very clean, and with super friendly staff.",5,1756460502,5 months ago,en
ChIJEZsp1HCOcUgROxEMz-K1LAE,"Awful staff and poor customer service. People at the till don't talk to you which makes you feel like you've done something wrong and when you want help on one of the self checkouts they don't speak to you they just look at you like ""what are you looking at?"". I wanted to cancel my item because I could afford it in which there was only 1 staff member in the whole shop which was on the till who was too busy with the couple he was helping. The queue was getting ridiculously long with loads of other people needing help too. One member of staff finally comes over and comes over to my machine, looks away from me to talk to someone else and cancels my item then just stands there. I wait for her to turn back around so I can tell her "" could I please put this item back?"" To which she just stares at me after I say it and takes the item away and I leave. I don't understand what is so hard about helping a customer and making them feel welcome in a shop. if you are understaffed just don't bother opening that day and save everyone the stress of a bad experience. Also everything in that shop is stupidly priced, you can barely get a drink that isnt over 2 pounds. Please improve your staff and get this matter sorted, I'm not the only one who has experienced this type of treatment more than once. Thank you.",1,1769710985,a week ago,en
ChIJEZsp1HCOcUgROxEMz-K1LAE,"A lack of customer service and staff. Pharmacy staff when you’re asking them a question are having a laugh after saying hello to you, keeping you waiting. When going upstairs to collection point, half their staff are on lunch break at 3pm, Menai g there’s a whole line of people waiting and very few staff members to help.

Just hire more staff during the busy holiday period. Another big business taking advantage of staff making them do the work of many people…",2,1765207302,2 months ago,en
ChIJEZsp1HCOcUgROxEMz-K1LAE,"Replaced all the checkout staff with automatic machines that don’t work very well and confuse a large subset of customers. This means the queue is even longer than it was before, there is just one person juggling all the rubbish machines and they are saving money on staff but still charging the same for a lack of service",1,1768562462,3 weeks ago,en
ChIJEZsp1HCOcUgROxEMz-K1LAE,"I visited your pharmacy at approximately 12:20 today, August 5th, to pick up my medication. I was very displeased with the service I received from the young Asian lady who served me. She was very rude in her dealings, and I noticed she had previously served an elderly lady and treated her the same way.

I recommend that she receive customer service training and learn to communicate with customers professionally.",1,1765804309,a month ago,en
ChIJhYSE2dqNcUgRKNSMI2-Frdo,"I’ve been a customer for decades in this store and much more recently have found it to be incredibly intimidating to be in. The security guard patrols the floor like you’ve committed a crime by even being in there and the staff are always so judgemental and rude too. I used to enjoy shopping here and also be able to buy a MUCH wider stock of men’s toiletries but not anymore sadly. I really loathe having to shop here and that’s a great shame because I truly never used to feel like that. I’m unable to get to another store aswell, if I was, I would.",2,1758885371,4 months ago,en
ChIJhYSE2dqNcUgRKNSMI2-Frdo,"We had a very bad experience in this Boots, usually the staff are nice in others. The first person raised her voice slightly to my mom telling her the cashier was over that side. The second was the bigger reason of writing this review (younger person with mask at cashier desk) . They refused to give me a student discount eventhough I am a student and showed her my ID. Actually we were 3 students and rushed us away which makes it ironic.

Time stamp: Saturday 4th Oct- 2pm",1,1759583834,4 months ago,en
ChIJhYSE2dqNcUgRKNSMI2-Frdo,"Being racially profiled and followed around the shop was not something I expected today. Your security guard made it painfully clear there was only one reason he was targeting me while ignoring everyone else. To make matters worse, your till operator tried to gaslight me about what happened. The whole experience was humiliating and unacceptable.",1,1760188428,3 months ago,en
ChIJhYSE2dqNcUgRKNSMI2-Frdo,"WARNING!
Don't buy prescription medicines here, they will inflate hugely the price, specially if you are a foreigner. Best to use online options where you can get prescription medicines after a short questionnaire.

They wanted to charge my girlfriend £70 for a 3£ medicine I found online, then I went to ask for the price and they told me they really said £25 (still super inflated), these guys are really abusers.",1,1751044662,7 months ago,en
ChIJhYSE2dqNcUgRKNSMI2-Frdo,"After a few bad Pharmacy experiences trying to source an out of stock HRT medication, I ended up at Boots Queens Road on Saturday 3rd May. Both the assistant and pharmacist were extremely helpful, understood about an SSP, and ordered In some medication for me. They also added me to a text alert system, so I would know when my medication had arrived.",4,1746916704,9 months ago,en
ChIJxZLTLduNcUgRrxpyuTJMGKw,"Great first experience here. Bit my usual place to go as I do have a regular nail tech, but on this occasion I needed to find new tech I trust and liked when my usual lady is away which is quite a few times a year… have to say, I think I’ve found her. Rosa is very sweet,knowledgeable and skilled.
I’m quite a fussy client with sensory issues when it comes to my nails. She was very attentive and handled my “fussiness” well with no attitude whatsoever so ever. She was so accommodating and understanding. We got on really well and I left feeling very happy with not only the whole experience but the finished result.

Cannot recommend her enough.

I shall see you again next year.",5,1765645297,a month ago,en
ChIJxZLTLduNcUgRrxpyuTJMGKw,"Natalie has done my brow lamination, lash lift, and tinting of both a few times now and she has always been absolutely amazing! She took her time to give me a proper consultation before the service to ensure that she laminated my brows in a style that I liked. Her execution was amazing!!! And she also gave me a lot of advice on how to prolong the treatment and ensure the health of my brows and lashes. The brow gel that she recommended which was available to purchase at the salon was also amazing and feels so lush on my brows and lashes! She always goes above and beyond for her clients to ensure perfection at every appointment.",5,1766072516,a month ago,en
ChIJxZLTLduNcUgRrxpyuTJMGKw,"Lovely salon, I always go here for my beauty treatments with Kayla / Natalie. Both are lovely, amazing at what they do and make you feel comfortable - would definitely recommend!",5,1767981083,4 weeks ago,en
ChIJxZLTLduNcUgRrxpyuTJMGKw,"Love getting my nails done here, this time a lovely sparkly set from Rosa!
(BIAB + Gel)",5,1757682017,4 months ago,en
ChIJxZLTLduNcUgRrxpyuTJMGKw,"Rosa is an incredibly talented nail artist. She does a beautiful job and is always enthusiastic about my colour choices! She and Natalie are a ray of sunshine when you walk through the door, always with smiling faces and a funny story to tell. My cheeks usually ache from laughing by the time I leave. Can’t recommend them highly enough 🤩",5,1764867016,2 months ago,en
